,name,n_qubits,layers_target,layers_learn,epochs,lr,step,loss,ground_state_loss
17,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,425,7.924762725830078,0.9362930059432983
18,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,450,7.5799102783203125,0.9250409603118896
19,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,475,7.219183921813965,0.9077937602996826
20,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,500,6.898122787475586,0.8923093676567078
21,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,525,6.5842976570129395,0.8812077045440674
22,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,550,6.242697715759277,0.8677784204483032
23,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,575,5.953000068664551,0.8581891655921936
24,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,600,5.759261131286621,0.8549786806106567
25,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,625,5.6309814453125,0.849800169467926
26,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,650,5.491938591003418,0.842849612236023
27,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,675,5.357464790344238,0.8360518217086792
28,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,700,5.281266212463379,0.8295891880989075
29,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,725,5.2168965339660645,0.8251232504844666
30,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,750,5.165829658508301,0.8208453059196472
31,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,775,5.115273475646973,0.818260908126831
32,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,800,5.106609344482422,0.8179572820663452
33,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,825,5.070233345031738,0.8171560764312744
34,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,850,5.020271301269531,0.8165135979652405
35,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,875,4.964181900024414,0.8139376640319824
36,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,900,4.9289164543151855,0.8111689686775208
37,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,925,4.899611949920654,0.8087130188941956
38,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,950,4.859638690948486,0.8076038956642151
39,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,975,4.8429646492004395,0.8062196373939514
40,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1000,4.822469234466553,0.8052505254745483
41,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1025,4.812145233154297,0.8039781451225281
42,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1050,4.792072296142578,0.8031175136566162
43,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1075,4.7669572830200195,0.8026834726333618
44,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1100,4.744824409484863,0.8017748594284058
45,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1125,4.7088189125061035,0.8013893365859985
46,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1150,4.677212715148926,0.798753023147583
47,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1175,4.621469020843506,0.795124888420105
48,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1200,4.537055969238281,0.7918590903282166
49,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1225,4.470925331115723,0.7904776334762573
50,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1250,4.4295501708984375,0.7898350954055786
51,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1275,4.423450469970703,0.7884856462478638
52,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1300,4.391767501831055,0.7874091267585754
53,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1325,4.3891072273254395,0.7862141132354736
54,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1350,4.364447116851807,0.7849721312522888
55,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1375,4.349130630493164,0.7840068340301514
56,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1400,4.331203460693359,0.7838214635848999
57,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1425,4.324862957000732,0.7821922302246094
58,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1450,4.305662631988525,0.7810721397399902
59,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1475,4.265318870544434,0.7805818319320679
60,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1500,4.250922203063965,0.7799620032310486
61,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1525,4.248082637786865,0.7789876461029053
62,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1550,4.248550891876221,0.7788431644439697
63,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1575,4.234722137451172,0.7785120606422424
64,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1600,4.224030494689941,0.7774751782417297
65,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1625,4.226258277893066,0.7771855592727661
66,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1650,4.23627233505249,0.7789703607559204
67,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1675,4.208476543426514,0.7770898938179016
68,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1700,4.224555015563965,0.7766438722610474
69,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1725,4.213103294372559,0.7756887078285217
70,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1750,4.200751781463623,0.7762201428413391
71,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1775,4.19993782043457,0.7755986452102661
72,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1800,4.204839706420898,0.7754855155944824
73,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1825,4.203712463378906,0.7751907110214233
74,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1850,4.18978214263916,0.7753595113754272
75,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1875,4.1764817237854,0.7750210165977478
76,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1900,4.180058479309082,0.7752727270126343
77,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1925,4.188133239746094,0.7741934061050415
78,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1950,4.178854942321777,0.7747200727462769
79,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,1975,4.184504508972168,0.7740534543991089
80,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2000,4.183197975158691,0.7740548849105835
81,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2025,4.168359279632568,0.7739572525024414
82,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2050,4.169604301452637,0.7737239599227905
83,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2075,4.157996654510498,0.7733781337738037
84,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2100,4.154191970825195,0.7735087871551514
85,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2125,4.153326988220215,0.772764265537262
86,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2150,4.161087989807129,0.7724862098693848
87,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2175,4.149606227874756,0.7724218368530273
88,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2200,4.161664962768555,0.7721551060676575
89,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2225,4.158295631408691,0.7723357677459717
90,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2250,4.142817497253418,0.7717092037200928
91,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2275,4.149724006652832,0.7716712951660156
92,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2300,4.135631561279297,0.7712836265563965
93,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2325,4.149895191192627,0.7710884809494019
94,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2350,4.136418342590332,0.7707927823066711
95,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2375,4.145090103149414,0.7709860801696777
96,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2400,4.135443210601807,0.7704883813858032
97,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2425,4.13100528717041,0.769890546798706
98,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2450,4.131247520446777,0.7697114944458008
99,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2475,4.132388591766357,0.7691946625709534
100,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2500,4.1231489181518555,0.7680112719535828
101,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2525,4.123579502105713,0.7675927877426147
102,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2550,4.113611698150635,0.7658553123474121
103,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2575,4.106350898742676,0.7644619345664978
104,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2600,4.0882792472839355,0.7627137303352356
105,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2625,4.068696975708008,0.7604882717132568
106,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2650,4.06351375579834,0.7578294277191162
107,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2675,4.067840576171875,0.7554380893707275
108,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2700,4.048828125,0.7525306940078735
109,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2725,4.031486511230469,0.7475576400756836
110,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2750,3.9943363666534424,0.7407729625701904
111,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2775,3.9568254947662354,0.736665666103363
112,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2800,3.9480295181274414,0.7360224723815918
113,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2825,3.938051462173462,0.7347346544265747
114,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2850,3.930412769317627,0.7342219948768616
115,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2875,3.934807062149048,0.7335163354873657
116,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2900,3.919316530227661,0.7331017255783081
117,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2925,3.9131975173950195,0.7323932647705078
118,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2950,3.9078774452209473,0.7319387197494507
119,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,2975,3.8931832313537598,0.7310718297958374
120,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3000,3.89432692527771,0.729925274848938
121,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3025,3.8942201137542725,0.7291015982627869
122,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3050,3.8743910789489746,0.7277185916900635
123,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3075,3.863996982574463,0.7266337871551514
124,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3100,3.8593430519104004,0.725141167640686
125,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3125,3.8308873176574707,0.72477126121521
126,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3150,3.8231778144836426,0.7244550585746765
127,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3175,3.815826177597046,0.723294734954834
128,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3200,3.8018810749053955,0.7223503589630127
129,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3225,3.8052072525024414,0.7219032049179077
130,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3250,3.7997608184814453,0.7220285534858704
131,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3275,3.7798070907592773,0.720485270023346
132,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3300,3.7699620723724365,0.7204622626304626
133,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3325,3.780315399169922,0.7198964953422546
134,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3350,3.7613987922668457,0.7199201583862305
135,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3375,3.760728120803833,0.7199313640594482
136,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3400,3.7529211044311523,0.7199468612670898
137,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3425,3.744415283203125,0.719794511795044
138,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3450,3.75411319732666,0.7197180390357971
139,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3475,3.7372727394104004,0.719060480594635
140,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3500,3.7458271980285645,0.7193225622177124
141,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3525,3.730803966522217,0.7189652919769287
142,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3550,3.7214674949645996,0.7187304496765137
143,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3575,3.7239692211151123,0.7188409566879272
144,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3600,3.7248401641845703,0.7187284231185913
145,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3625,3.7141144275665283,0.7185869216918945
146,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3650,3.71368145942688,0.7180558443069458
147,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3675,3.7141335010528564,0.7172806262969971
148,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3700,3.6936097145080566,0.7172494530677795
149,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3725,3.6916847229003906,0.7164663672447205
150,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3750,3.704990863800049,0.715979814529419
151,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3775,3.6900486946105957,0.7154769897460938
152,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3800,3.6707170009613037,0.7149835824966431
153,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3825,3.6679985523223877,0.7142766714096069
154,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3850,3.6603145599365234,0.7132365703582764
155,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3875,3.6535935401916504,0.7127542495727539
156,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3900,3.6504569053649902,0.7114152312278748
157,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3925,3.635824203491211,0.7102288007736206
158,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3950,3.6183509826660156,0.7081748843193054
159,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,3975,3.6198439598083496,0.7071213722229004
160,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4000,3.6044411659240723,0.7052470445632935
161,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4025,3.608194351196289,0.7042500972747803
162,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4050,3.597411632537842,0.7032614350318909
163,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4075,3.5908432006835938,0.7027390003204346
164,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4100,3.59323787689209,0.7019962668418884
165,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4125,3.590219020843506,0.7019765377044678
166,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4150,3.5815186500549316,0.701506495475769
167,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4175,3.5820932388305664,0.7013349533081055
168,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4200,3.5658016204833984,0.7013944387435913
169,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4225,3.5788707733154297,0.7010231614112854
170,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4250,3.571305274963379,0.7015223503112793
171,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4275,3.570216178894043,0.7013766765594482
172,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4300,3.582967758178711,0.7010441422462463
173,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4325,3.571633815765381,0.701248288154602
174,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4350,3.5682969093322754,0.7015055418014526
175,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4375,3.565751552581787,0.7013256549835205
176,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4400,3.550097942352295,0.7008497714996338
177,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4425,3.559568166732788,0.7010146379470825
178,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4450,3.57188081741333,0.7009716033935547
179,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4475,3.5550684928894043,0.7004903554916382
180,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4500,3.5602316856384277,0.7003467679023743
181,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4525,3.5557241439819336,0.6997683048248291
182,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4550,3.559267282485962,0.7002279758453369
183,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4575,3.5545403957366943,0.6996263265609741
184,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4600,3.5497655868530273,0.6990605592727661
185,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4625,3.5595219135284424,0.6987444162368774
186,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4650,3.5438311100006104,0.6984816193580627
187,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4675,3.538069725036621,0.6980105638504028
188,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4700,3.5388245582580566,0.697198748588562
189,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4725,3.534801721572876,0.6968148350715637
190,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4750,3.545135974884033,0.6956182718276978
191,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4775,3.5329856872558594,0.6948707699775696
192,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4800,3.5225133895874023,0.6936724185943604
193,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4825,3.5290708541870117,0.6927542090415955
194,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4850,3.524270534515381,0.6904809474945068
195,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4875,3.5060038566589355,0.6891071796417236
196,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4900,3.5114805698394775,0.6880452036857605
197,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4925,3.4986398220062256,0.6866734027862549
198,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4950,3.4985315799713135,0.6856447458267212
199,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,4975,3.499450445175171,0.6842982769012451
200,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,5000,3.490204334259033,0.6832683086395264
201,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,5025,3.4728362560272217,0.6818448305130005
202,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,5050,3.477369785308838,0.6796651482582092
203,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,5075,3.4730710983276367,0.6779766082763672
204,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,5100,3.4587349891662598,0.676216721534729
205,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,5125,3.454984426498413,0.6740760207176208
206,./data/SGD_updated_fast_local_VQE_4layers_24_4_0.csv,24,4,4,30000,0.01,5150,3.445800304412842,0.6721147298812866
